Churchill	Y	Control	902	1	2256	718.555	1829	550.033	7	17260	1201.801	12992	1219.417	
Churchill	Y	8	903	1	2281	637.065	1837	707.934	6	17233	880.562	13616	856.898	
Churchill	Y	Control	904	2	3158	539.067	2950	617.8	9	22046	1164.45	17695	1284.608	
Wellspring	N	1	905											
Churchill	Y	10	906	2	1988	639.654	1747	582.743	6	11809	824.494	8792	877.503	
Wellspring	N	4	907											
Churchill	Y	4	908	2	3704	655.4	3546	523.274	13	36131	1060.002	28123	1125.261	
Wellspring	N	7	909											
Churchill	N	6	910											
Wellspring	N	4	911											
Churchill	Y	3	912	1	2137	548.788	1934	499.705	7	18542	831.774	15399	837.377	
Wellspring	Y	All10	913	2	4084	614.703	3791	630.081	10	38477	1016.223	34759	1064.512	
Churchill	Y	8	914	2	3999	574.504	3824	607.317	14	34849	1124.803	30143	1168.424	
Churchill	Y	3	915	2	3376	579.185	3118	648.24	9	21082	878.983	19410	869.58	
Wellspring	Y	7	916	2	2585	386.711	2384	370.987	14	54136	1383.496	47201	1356.426	
Wellspring	Y	3	917	1	2244	511.837	2134	607.211	7	19935	863.268	18813	861.132	
Wellspring	Y	7	918	1	2760	451.589	2604	697.147	4	6481	596.844	5820	598.22	
Churchill	Y	5	919	2	3134	601.94	2987	570.301	11	23584	1040.702	20956	1033.573	
Churchill	Y	7	920	1	1761	583.872	1542	538.737	8	20631	959.381	17469	906.325	
